# Fuente: Wikcionario (es.wiktionary.org), CC BY-SA 4.0, vía kaikki.org/Wiktextract
turismólogo	m. y f.	Persona que estudia el turismo.
turista	m. y f.	Persona que viaja y recorre un país o lugar por recreación, distracción, recreo, relajación, etc.
turistear	intr.	Visitar un lugar como turista.
turistificación	f.	Fenómeno de transformación socioeconómica de un lugar hacia la actividad turística.
turistificar	tr.	Transformar algo para ajustarlo a las necesidades turísticas, especialmente cuando hace perder su genuidad o carácter auténtico.
turistólogo	m. y f.	Persona que estudia el turismo.
turkmenio	adj.	Originario, relativo a, o propio de Turkmenistán.
turkmeno	adj.	Originario, relativo a, o propio de Turkmenistán.
turmalina	f.	Mineral de la clase VIII (silicatos) en la clasificación de Strunz, cuyas variedades verdes y encarnadas suelen emplearse como piedras finas. Tiene la formulación química: (Na,Ca)(Al,Fe,Li)(Al,Mg,Mn)₆(BO₃)₃(Si₆O₁₈).(OH,F)₄.
turmódigo	adj.	Perteneciente o propio de un pueblo prerromano de la antigua Hispania que habitaba aproximadamente el área de la actual provincia de Burgos.
turn	m.	En el póquer, cuarta carta que se coloca boca arriba después del flop.
turnio	adj.	Que tiene uno o ambos ojos revueltos o torcidos al mirar.
turno	m.	Acción o efecto de turnar o turnarse.
turolense	adj.	Persona originaria o habitante de Teruel, ciudad de España.
turpial	m.	Especie de ave paseriforme de la familia de los ictéridos, endémica del norte de América del Sur. Es un pájaro pequeño, que mide entre 15 y 22 cm, tiene la cabeza y las alas de color negro y el resto del cuerpo amarillo. Habita fundamentalmente en Venezuela.
turquesa	f.	Mineral de color azul verdoso, formado por un fosfato de alúmina con algo de cobre y hierro, capaz de hermoso pulimento y casi tan duro como el vidrio, que se halla en granos menudos en distintos puntos de Asia, principalmente en Persia, y se emplea en joyería.
turquesado	adj.	De color azul muy oscuro, sexto color del arcoíris o espectro solar.
turra	f.	Mujer vulgar, inútil y de mala vida.
turrada	f.	Acción o efecto de turrar.
turrar	tr.	Tostar o asar a las brasas.
turriforme	adj.	Con forma de torre.
turronero	m.	Persona que hace turrón.
turrón	m.	Masa dulce obtenida por cocción de miel, azúcares y clara de huevo, incorporando almendra pelada y tostada, y posteriormente amasada, a la que tradicionalmente se le da forma de tableta rectangular o torta. Originaria de la repostería tradicional de Jijona, en Alicante, España.
turulato	adj.	Alelado, sobrecogido, estupefacto.
turullo	m.	Cuerno que usan los pastores para llamar y reunir el ganado.
turulo	adj.	Loco, demente.
tururú	adj.	Atontado, loco.
turífero	adj.	Que produce o lleva incienso.
turísticamente	adv.	De un modo turístico.
turístico	adj.	Que pertenece o concierne a turismo.
tus	interj.	Se usa para llamar a los perros, generalmente repetida.
tusa	f.	Acción o efecto de tusar.
tusado	adj.	El caballo que tiene las crines recortadas, atusadas como se decía en el antiguo español.
tusar	tr.	Cortar el pelo a un animal.
tusarse	prnl.	Cortarse el cabello o hacérselo cortar.
tusca	f.	(Vachellia aroma) Especie de acacia nativa de los países del Cono Sur americano.
tusco	adj.	Natural de Etruria.
tusi	m.	Droga recreativa compuesta por una mezcla de ketamina, MDMA (éxtasis), cocaína, metanfetamina, cafeína, opioides y otras sustancias psicoactivas.
tusilago	m.	(Tussilago) Fárfara.
tusino	m.	Orden de caballería de Bohemia y Austria.
tuso	m.	(Canis lupus familiaris) Variedad doméstica del lobo de muchas y diversas razas, compañero del hombre desde tiempos prehistóricos.
tusona	f.	Ramera o dama cortesana.
tusígeno	adj.	Que provoca tos.
tusón	m.	Vellón de carnero.
tuta	f.	Cilindro de madera, chita o taba, contra el que se arrojan los tejos en el juego de la chita o tanga.
tute	m.	Cualquiera de varios juegos de naipes, de reglamento sencillo, en los que cada mano se gana con la carta más alta, y los puntos de estas bazas se suman para el total de la partida.
tuteamiento	m.	Acción de tutear.
tutear	tr.	Tratar de tú.
tutela	f.	Amparo concedido por la ley a los huérfanos y menores.
tutelar	adj.	Que ampara o protege.
tuteo	m.	Acción o efecto de tutear (hablar usando los pronombres y formas verbales de "tú").
tutiplén	m.	Se usa solo en la locución adverbial familiar a tutiplén.
tuto	m.	Pierna de las aves, particularmente desde el punto de vista culinario. No incluye el metatarso, que forma parte de las patas.
tutor	m. y f.	La persona encargada de la educación, crianza, defensa de algún menor o huérfano, y de la administración de sus bienes.
tutorar	tr.	Poner tutores (sostenes de caña o palo) para evitar que la planta se doble bajo su propio peso o el de sus frutos.
tutorial	m.	Sistema instructivo de autoaprendizaje que pretende simular al maestro y muestra al usuario el desarrollo de algún procedimiento o los pasos para realizar determinada actividad.
tutuca	f.	Golosina similar al pochoclo, pero de consistencia más dura y hecha con maíz regular en lugar del maíz pisingallo.
tutuma	f.	(Crescentia cujete) Árbol de la familia de las bignoniáceas, originario de la zona intertropical de América.
tutumo	m.	(Crescentia cujete) Árbol de la familia de las bignoniáceas, originario de la zona intertropical de América.
tutú	m.	Faldellín de bailarina de ballet.
tuvaluano	adj.	Originario, relativo a, o propio de Tuvalu.
tuvalés	adj.	Originario, relativo a, o propio de Tuvalu. Variante poco usada de tuvaluano.
tuya	f.	Árbol de la familia de los cipreses (Cupressaceae) en ser de figura piramidal y tener las hojas siempre verdes.
tuyo	adj.	Adjetivo posesivo de la segunda persona de singular.
tuyos	m.	Los que son del partido, o son allegados o parientes de la persona con quien se habla.
tuétano	m.	Tejido graso que se encuentra en el interior de los huesos de los vertebrados. Es suave, mantecoso y hematógeno.
tverdo	f.	Letra del alfabeto glagolítico (mayúscula Ⱅ , minúscula Ⱅ), equivalente a nuestra T.
tweed	m.	Tejido de lana áspera, cálido y resistente, originario de Escocia.
twerkear	intr.	Bailar el perreo.
twi	m.	Lengua níger-congo hablada en Ghana.
twip	m.	Unidad de medida de pantalla, textos, fuentes o impresión, comúnmente utilizada o de más uso. Un twip equivale a 1/1440 de pulgada, y un punto es 1/72 de pulgada por lo tanto es la vigésima parte de un punto.
twist	m.	Baile basado en el rock and roll muy popular a comienzos de la década de 1960.
tybi	m.	El quinto mes del año solar, entre los antiguos egipcios.
tyiyn	m.	Unidad monetaria de Kirguistán y Uzbekistán, la centésima parte de un som.
tzadi	m.	Decimoctava letra del alfabeto hebreo.
tzompantli	m.	Altar en forma de bastidor, tradicional de Mesoamérica, en donde se montaban ante la vista pública un conjunto de cráneos con el fin de honrar a los dioses.
tábano	m.	Insecto, díptero de la familia Tabanidae, parecido a la mosca pero de mayor tamaño, cuya hembra se caracteriza por ser de hábitos hematófagos.
tácitamente	adv.	Sin declaración o expresión formal.
tácito	adj.	Que se entiende sin necesidad de una expresión directa.
táctica	f.	Disciplina y habilidad de seleccionar los mejores medios para alcanzar un objetivo.
táctico	adj.	Que pertenece o concierne a la táctica.
táctil	adj.	Que pertenece o concierne al sentido del tacto.
tálamo	m.	Base engrosada del pedúnculo floral.
tálero	m.	Moneda antigua de plata, que fue acuñada por algunos territorios europeos de cultura alemana.
támara	f.	(Phoenix dactylifera) Especie de planta arecácea originaria de Medio Oriente, dioica, de estípite simple o ramificado de hasta 20 cm de altura, hojas pinnadas de hasta 7 m de longitud, glaucas, inflorescencia muy ramificada, y frutos en drupa oblonga, apreciados en gastronomía.
tándem	m.	Bicicleta para dos personas, quien va adelante es el que conduce y quien va detrás es el acompañante.
tángano	m.	Juego consistente en intentar derribar un bolo o cilindro arrojándole tejos.
tántalo	m.	Elemento químico de número atómico 73 que se sitúa en el grupo 5 de la tabla periódica de los elementos. Su símbolo es Ta. Se trata de un metal de transición raro, azul grisáceo, duro, presenta brillo metálico y resiste muy bien la corrosión.
tápara	m.	(Capparis spinosa) Arbusto originario de la región mediterránea, conocido por sus capullos comestibles, las táparas, que normalmente se consumen encurtidas.
táparo	m.	Fruto comestible del táparo₁.
táper	m.	Recipiente hermético de plástico para guardar o transportar alimentos.
tártaro	m.	En la mitología griega, profundo abismo usado como una mazmorra de sufrimiento para criminales mortales y una prisión para los dioses titanes.
tártrico	adj.	Que pertenece o concierne al tártaro que se forma en las vasijas donde fermenta el mosto.
tárzano	m.	Poste fijo con clavijas, para colgar ollas, jarros o cacharros similares.
técnica	f.	Manera específica para aplicar determinados conocimientos (ciencias, artes, etc.) a través de un proceso y un conjunto de recursos disponibles.
técnicamente	adv.	De forma técnica.
técnico	adj.	Que pertenece o concierne a la técnica.
télex	m.	Sistema telegráfico que se efectúa a distancia por medio de teletipos, tuvo aplicación durante el Siglo XX.
témpano	m.	Especie de tambor de un solo parche, con caja metálica en forma de media esfera. Generalmente se tocan dos a la vez templados en tono diferente.
témpera	f.	Pintura preparada con agua, como disolvente, y grasa animal u otras materias orgánicas, como aglutinante.
témpora	f.	Tiempo de ayuno fijado por la iglesia en las cuatro estaciones del año, para el miércoles, viernes y sábado de una misma semana.
témpura	f.	Plato basado en la técnica de fritura rápida tradicional de la cocina japonesa, que suele hacerse con mariscos o verduras.
ténder	m.	Tendedero (dispositivo de alambres o cuerdas sobre el que se tiende la ropa).
tépalo	m.	En la flor, pieza del perigonio, o perianto homoclamídeo, en el que no se diferencian los pétalos de los sépalos.
térmica	f.	Columna de aire ascendente desde bajas altitudes de la atmósfera terrestre, creada por desigualdades de temperatura en la superficie de la Tierra.
térmicamente	adv.	De un modo térmico o relacionado con el calor.
térmico	adj.	Que pertenece o concierne al calor o a la temperatura.
término	m.	Último punto hasta donde llega una cosa.
térreo	adj.	Parecido a ella.
tésalo	adj.	Perteneciente o relativo a la región de Tesalia, Grecia.
tétanos	m.	Enfermedad grave que produce fiebre, dolorosos espasmos musculares y a menudo la muerte, causada por la infección de una herida abierta con la bacteria Clostridium tetani, que se encuentra en el suelo y en los intestinos y heces de los animales.
tétricamente	adv.	De un modo tétrico.
tétrico	adj.	Serio, melancólico o desolado en exceso.
tífico	adj.	Que pertenece o concierne al tifus.
tílburi	m.	Carruaje de dos ruedas y dos asientos, generalmente sin capota.
tímalo	m.	Pez originario de Europa semejante al salmón, pero más oscuro y con la aleta dorsal muy larga, alta y de color violado.
tímidamente	adv.	De forma tímida, con timidez.
tímido	adj.	Que reacciona de forma insegura y con vergüenza ante el contacto o la presencia de otros, que siente timidez.
tímpano	m.	Membrana que separa el oído externo del medio, transmitiendo el sonido por vibración que comunica al huesecillo llamado martillo.
tíner	m.	Mezcla de disolventes de naturaleza orgánica derivados del petróleo que actúa como un agente de dilución de sustancias no solubles en agua.
tío	m. y f.	Hermano de la madre o del padre de una persona.
típex	m.	Fluido líquido utilizado para corregir errores en el papel.
típicamente	adv.	De un modo típico.
típico	adj.	Concerniente a un tipo.
tísico	adj.	Que pertenece o concierne a la tisis.
títere	m.	Figura de pasta, tela u otro material, movida por alguien, que imita los movimientos humanos y reemplaza al actor en el juego escénico.
títeres	m.	Género teatral especializado en representar las obras con títeres o marionetas.
título	m.	Frase o palabra con que se enuncia el asunto o nombre de una obra, o alguna de sus partes o capítulos.
tólar	m.	Antigua unidad monetaria de Eslovenia, sustituída por el euro desde el 2006.
tómbola	f.	Sorteo público, generalmente de carácter benéfico, donde se ofrecen diferentes premios. Es un juego parecido al bingo.
tómbolo	m.	Pequeña península que se forma cuando un cordón litoral perpendicular a la costa se conecta con un islote próximo.
tónica	f.	Bebida gaseosa, generalmente aromatizada con quinina, de sabor más o menos amargo.
tónicamente	adv.	De un modo tónico.
tónico	adj.	Que pertenece o concierne al tono.
tópicamente	adv.	De manera tópica.
tópico	adj.	Se aplica a la opinión, idea o expresión que se usa y repite con mucha frecuencia, y no resulta original.
tórax	m.	Parte del cuerpo comprendida entre el cuello y el abdomen.
tórculo	m.	Tipo específico de prensa utilizada para la impresión de grabados en metal, linóleo o calcografías.
tórico	adj.	Que pertenece o concierne al toro geométrico.
tórrido	adj.	De calor extremo.
tórtola	f.	(Zenaida auriculata Des Murs) Paloma de unos 26 a 27 cm, de mayor tamaño que el cuculí, de color gris con tonalidades rosadas y manchas más oscuras en la cabeza.
tórtolo	m.	Hombre amartelado.
tórtolos	m.	Pareja de enamorados.
tósigo	m.	Sustancia que, introducida en el organismo, altera o incluso destruye las funciones vitales.
tótem	m.	Espíritu o ser sobrenatural que en algunas mitologías se considera ancestro y patrón de un linaje.
tóxico	adj.	Que por contacto, ingesta o inoculación resulta dañino, destructivo o aún letal para las funciones de un organismo vivo.
túbulo	m.	Tubo pequeño.
túmulo	m.	Montículo artificial erigido por el hombre con el que se cubría una tumba en ciertas culturas antiguas.
túnel	m.	Galería subterránea artificial a través de un monte u obstáculo físico, por debajo de un río, lago o mar.
túnica	f.	Vestimenta romana que llevaban las personas no privilegiadas dentro del imperio romano. Los privilegiados la llevaban para ir por casa y debajo de las otras vestimentas. Solia tener mangas cortas, llegaba a las rodillas a los hombres y a los pies a las mujeres.
túrquico	adj.	Que pertenece o concierne a la familia de idiomas turcos.
tútulo	m.	Gorro de lana, de figura cónica, que usaban los pontífices y matronas romanas.
ualabí	m.	Cualquiera de las especies de marsupiales diprotodontos, similares a los canguros pero de menor tamaño.
uatita	f.	Sustancia mineral que se presenta bajo el aspecto de algodón en rama.
ubaque	m.	Viento sur en Bogotá.
ubicable	adj.	Apto para ser ubicado en un lugar.
ubicación	f.	Lugar en el que está ubicado algo.
ubicado	adj.	Que responde a la situación en que se encuentra de un modo adecuado, sensato, prudente o razonable; con buen juicio.
ubicar	tr.	Colocar o situar en determinado espacio o lugar.
ubicarse	prnl.	Existir en todas partes.
ubicuidad	f.	Calidad de ubicuo.
ubicuitario	adj.	Propio o relativo al individuo de una secta de luteranos que creen que el cuerpo de Jesucristo existe en todas partes donde se halla la divinidad; pero niegan la transustanciación.
ubicuo	adj.	Que está presente a un mismo tiempo en todas partes. Dícese solamente de Dios.
ubiquismo	m.	Sistema de los ubiquistas.
ubiquitario	adj.	Dícese del individuo de una secta del protestantismo que niega la transubstanciación, y afirma que el cuerpo de Jesucristo, en virtud de su divinidad, está presente en la eucaristía como en todas partes.
ubre	f.	Cada una de las tetas de la hembra en los mamíferos.
ubuesco	adj.	Dicho de lo que, por su carácter grotesco, absurdo o caricaturesco, recuerda al personaje de Ubú.
ucase	m.	Decreto del zar.
ucha	interj.	Voz para azuzar a los perros a que ataquen o peleen.
uchar	tr.	Incitar o estimular con la voz a un perro.
uchuva	f.	(Physalis peruviana) fruto carnoso, conocido comercialmente como goldenberry.
ucraniano	adj.	Persona que es originaria de Ucrania.
ucrónico	adj.	Que pertenece o concierne a la ucronía.
ucubitano	adj.	Originario, relativo a, o propio de Espejo, provincia de Córdoba, España.
udómetro	m.	Pluviómetro.
ufa	interj.	Indica enojo, fastidio, desagrado, o reacción negativa ante algo.
ufanarse	prnl.	Manifestar o sentir mucho orgullo, engreimiento o presunción por alguna acción o característica propia.
ufano	adj.	Que presume de sí mismo o se muestra orgulloso de poseer cierta cosa o de ser algo.
ufanía	f.	Calidad de ufano.
ufología	f.	Estudio general del fenómeno ovni, basado en los avistamientos y testimonios de quienes han tenido contacto con ellos.
ugandés	adj.	Originario, relativo a, o propio de Uganda.
ugarítico	adj.	Propio de, relativo a o natural de la antigua ciudad de Ugarit, actual Ras Shamra, un puerto que floreció entre el siglo XV y el XII adC en el norte de la actual Siria.
ugrofinés	adj.	Que pertenece a los fineses u otros pueblos en donde se hablan las lenguas urálicas.
uigur	adj.	Propio de o relativo a una etnia túrquica del Asia Central, hoy una de las cincuentena de etnias que conforman la población de China.
uinal	m.	Periodo de 20 días en el calendario maya de cuenta larga.
uixar	intr.	Evacuar del organismo la orina u otra secreción a través de la uretra.
ujier	m.	Portero, especialmente el de un palacio.
uke	m. y f.	Compañero de entrenamiento el cual recibe la técnica que debe ejecutar quien la está practicando.
ukelele	m.	Instrumento de cuerdas pulsadas, tradicional de las islas Hawai. Es un pariente cercano del cavaquinho portugués, del que en realidad es una adaptación hawaiana.
ukelín	m.	Instrumento similar al dulcémele o al salterio y con dos grupos de cuerdas, uno de los cuales se frota con un arco mientras en el otro se interpreta el acompañamiento con dedos, púa o plectro.
ulceración	f.	Úlcera, especialmente la superficial. Necrosis productora de una úlcera (Diccionario médico Masson 4.ª Edición.)
ulcerar	tr.	Causar úlcera.
uleilense	adj.	Originario, relativo a, o propio de la localidad española de Uleila del Campo.
ulema	m.	Académico experto en la ley islámica.
ulexita	f.	Mineral blanco con cristales triclínicos (NaCaB5O9-8H2O) conocido por sus fibras que transmiten la luz por reflexión interna, de modo que una pieza con caras planas perpendiculares a la orientación de las fibras muestra una imagen de lo que esté adyacente a su otra cara.
ulluco	m.	(Ullucus tuberosus).^([definición imprecisa])
ulmo	m.	(Eucryphia cordifolia) Árbol chileno de la familia Cunoniaceae, que se encuentra entre la provincia de Arauco en la Región del Bío-Bío y las provincias de Chiloé y Palena, Región de los Lagos. Sus flores producen abundante néctar y su leña es considerada de muy buena calidad.
ulna	f.	Hueso que va desde el codo hasta el puño; cúbito.
ulofobia	f.	Aversión a los propios hijos.
ulonato	adj.	Que tiene las mandíbulas cubiertas con una especie de encías.
uloncia	f.	Hinchazón de las encías.
ulorragia	f.	Hemorragia de las encías.
ulpada	f.	Alimento de semilla de lino con cebada tostada.
ulpeada	f.	Acción y efecto de beber el pito con que suelen refrescar en el Perú y Bolivia.
ulpear	tr.	Beber el ulpo, mezcla de harina tostada, azúcar y especias, que se disuelve en agua para apagar la sed.
ulpo	m.	Bebida espesa hecha de harina de trigo tostada endulzada con miel, azúcar o leche condensada (leche azucarada).
ulte	m.	Cauloide (parte semejante a un tallo) de Durvillaea antarctica, un alga parda llamada cochayuyo, cochaguasca o coyofe. El ulte es comestible y se emplea en la cocina chilena en ensaladas y otros platos fríos, tanto crudo como cocido.
ulterior	adj.	Más lejano o distante.
ulteriormente	adv.	Posteriormente, después de lo que se dice o hace.
ulti	m.	En ciertos juegos, ataque definitivo de un personaje, que es el que más daño produce.
ultimar	tr.	Dar remate, fin o conclusión a alguna cosa.
ultimatear	tr.	Dar un ultimátum.
ultimidad	f.	Cualidad de lo último.
ultimogénito	adj.	Último hijo en nacer de una pareja.
ultimátum	m.	En el lenguaje diplomático, resolución terminante y definitiva, comunicada por escrito.
ultra	m. y f.	Miembro de los ultras de un equipo.
ultracavitación	f.	Tratamiento estético no invasivo que sirve para eliminar la grasa localizada en el cuerpo.
ultracondensador	m.	Supercondensador.
ultracrepidario	adj.	Dicho de una persona: que tiene un afán desmesurado en opinar acerca de lo que no conoce ni domina.
ultraderecha	f.	Movimiento o partido político que promueve y sostiene posiciones o discursos ultraconservadores, ultranacionalistas y autoritarios considerados extremistas.
ultraderechista	adj.	Relacionado con la ultraderecha.
ultraizquierdista	adj.	Relacionado con la ultraizquierda.
ultrajar	tr.	Ajar o injuriar de obra o de palabra.
ultraje	m.	Acción o efecto de ultrajar.
ultraligero	adj.	Que es extremamente ligero.
ultraliviano	adj.	Que es extremamente liviano.
ultramar	m.	País o lugar que está al otro lado del mar, teniendo como referencia el punto actual.
ultramarino	adj.	Que está o se considera del otro lado o a la otra parte del mar.
ultramicroscopio	m.	Microscopio especial de campo oscuro, para el examen de partículas de dimensión coloidal, con el cual el objeto es iluminado en ángulo recto con el eje óptico. Puede detectar partículas de menos de 0.1 micras.
ultramáfico	adj.	En una roca ígnea; que contiene magnesio y hierro y sólo una cantidad muy pequeña de sílice, como las que se encuentran en el manto terrestre.
ultranza	adv.	Resueltamente.
ultraprocesado	adj.	Dicho de un alimento: que fue preparado con ingredientes o equipos que no se encuentran en las cocinas estándar caseras.
ultras	m.	Grupo de aficionados de un equipo que posee gran organización para alentar a sus jugadores mediante cánticos, uso de banderas y eventualmente provocando violencia.
ultrasonido	m.	Sonido con elevada frecuencia de vibraciones que supera el umbral audible por el oído humano (en torno a los 20.000 Hz). Posee aplicaciones industriales y se emplea en medicina.
ultraterrenal	adj.	Fuera de la Tierra o del universo.
ultraterreno	adj.	Ultraterrenal.
ultraísmo	m.	Movimiento literario de vanguardia, activo en las segunda y tercera décadas del siglo XX, caracterizado por el abandono del sentimentalismo, el preciosismo modernista y de la rima, y el énfasis en una imaginería sugestiva y moderna.
ultraísta	adj.	Relativo al ultraísmo.
ulular	intr.	Dar gritos o alaridos.
ululato	m.	Alarido, aullido .
ulóboro	m.	Especie de araña.^([definición imprecisa])
umami	adj.	Sabor básico, diferenciado en 1908. Los restantes son: ácido, amargo, dulce y salado. El vocablo completo en japonés es うま味, que significa sabroso.
umbanda	f.	Religión espiritista y ecléctica fundada en Brasil a principios del siglo XX como una forma de culto a sus ancestros.
umbela	f.	Grupo de flores o frutos que nacen en un mismo punto del tallo y se elevan a igual, o casi igual, altura.
umbilical	adj.	Relativo al ombligo.
umbo	m.	Depresión cóncava en la superficie exterior, y que normalmente sobresale hacia el interior de forma convexa, localizada en la base de un recipiente.
umbral	m.	Parte inferior o escalón en la puerta o entrada de una casa, por lo común de piedra y contrapuesto al dintel.
umbro	adj.	Perteneciente o relativo a la región de Umbría.
umbroso	adj.	Que tiene o da sombra.
umbría	f.	Zona que por estar orientada al norte o debido a cualquier otra circunstancia permanece siempre a la sombra.
umbrío	adj.	Sombrío; que está a la sombra, que da poco el sol.
umlaut	f.	Signo gráfico compuesto por dos puntos colocados horizontalmente a la misma altura y escritos sobre una vocal para indicar una alteración en su pronunciación.
unanimidad	f.	Característica propia de lo que es unánime.
unbibio	m.	Elemento químico aún no descubierto de número atómico 122 y símbolo Ubb.
unbiunio	m.	Elemento químico aún no descubierto de número atómico 121 y símbolo Ubu.
unca	f.	Lombriz, sobre todo si se trata de las que se usan para pescar.
uncial	adj.	Se dice del tipo de escritura que usaba solo letras del tipo de las mayúsculas de un tamaño cercano a la pulgada. Se usó hasta el siglo octavo.
uncidor	adj.	Que sirve o se utiliza para uncir.
uncino	m.	Zarcillos endurecidos y ganchudos que usan algunas plantas trepadoras para agarrarse al soporte sobre el que se encaraman.
uncir	tr.	Colocar el yugo o "en yunta" a bestias o animales de tiro, tales como bueyes y mulas.
unción	f.	Acción o efecto de ungir.
undecagonal	adj.	Con forma de undecágono, por tener once lados y once ángulos, o relativo a él.
undecágono	adj.	Se dice del polígono que consta de once lados.
undoso	adj.	Que ondula, que forma olas cuando se mueve.
undécimo	adj.	Que ocupa el puesto siguiente al décimo en una serie ordenada. Ordinal del once.
undécuplo	adj.	Que es exactamente once veces más grande que otro, que lo contiene once veces; que resulta de multiplicar por once un número o una cantidad.
ungido	adj.	Que ha sido señalado o consagrado usando óleo sagrado para ser Rey, sacerdote, profeta, u otra dignidad especial.
ungir	tr.	Cubrir o embadurnar con un material oleoso.
ungueal	adj.	Que pertenece o concierne a la uña.
unguiculado	adj.	Que tiene los dedos terminados en uñas.
ungulado	adj.	Se dice de los mamíferos que se apoyan y caminan con el extremo de los dedos o descienden de un animal que lo hacía.
ungüento	m.	Todo aquello que sirve para ungir o untar.
unible	adj.	Que puede unirse.
unicarpelar	adj.	Que tien un solo carpelo.
uniceja	f.	Presencia de una sola ceja como resultado de la confluencia de pelo entre las dos cejas por sobre el puente o dorso de la nariz (entrecejo).
unicejo	adj.	Que tiene mucho pelo en el entrecejo por lo que las dos cejas parecen juntarse en una sola.
unicel	m.	Poliestireno expandido.
unicelular	adj.	Dicho de un ser vivo: formado por una sola célula.
unicidad	f.	Cualidad de ser único o singular.
unicornio	m.	Animal fabuloso en forma de caballo con un largo cuerno en la frente.
unidad	f.	Medida estándar de una cantidad.
unidimensional	adj.	Que tiene solamente una dimensión.
unificación	f.	Acción o efecto de unificar (hacer que varias cosas formen un todo o sirvan un fin común).
unificador	adj.	Que unifica.
unificar	tr.	Hacer de varias cosas una.
unificarse	prnl.	Volver se varias cosas una.
unifoliado	adj.	De una sola hoja.
uniformación	f.	Acción o efecto de uniformar.
uniformado	adj.	Que lleva uniforme.
uniformar	tr.	Hacer una cosa uniforme con otra.
uniformarse	prnl.	Proveerse de uniforme.
uniforme	adj.	Se dice de cada una de varias cosas que tienen una misma forma o son semejantes.
uniformemente	adv.	De un modo uniforme.
uniformidad	f.	Conformidad o igualdad, semejanza de una cosa consigo misma o con otras.
uniformizar	tr.	Aumentar la uniformidad de algo.
unifuncional	adj.	Que tiene una sola función; que se emplea de un único modo.
unigamia	f.	Estado de la persona que no se ha casado más que una vez.
unigénito	adj.	Se dice de Jesucristo.
unilateral	adj.	Situado en un solo lado.
unilateralmente	adv.	De una manera unilateral.
unilingüe	adj.	Que solamente sabe hablar una lengua.
unilocal	adj.	Que sólo afecta un punto del organismo.
unimembre	adj.	De un solo miembro.
unionismo	m.	Doctrina de los unionistas.
unionista	m. y f.	Partidario de las ideas de fusión y unión política.
unipede	adj.	De un solo pie.
unipersonal	adj.	Que consta de una sola persona.
unipersonalidad	f.	Condición o carácter de unipersonal (se dice de una sociedad mercantil o comercial formada por un único socio).
unipersonalmente	adv.	De un modo unipersonal.
unipolar	adj.	Que sólo tiene un polo.
unipolaridad	f.	Estado de un cuerpo unipolar.
uniprovincial	adj.	Dicho de una demarcación territorial, que está compuesta por una única provincia.
unipétalo	adj.	Que solo tiene un pétalo.
unir	tr.	Poner varias cosas conformando un todo.
unirse	prnl.	Ponerse en consonancia o de acuerdo las voluntades o sentimientos de varias personas.
unisex	adj.	Dicho especialmente de la vestimenta y la cosmética, adecuado para individuos de cualquier género.
unisexuado	adj.	Animal u organismo que cuenta con un único sexo, ya sea masculino o femenino.
unisexual	adj.	Que posee un solo sexo. Aplícase especialmente a las plantas, cuando poseen solo estambres o solo pistilos.
unisonante	adj.	Que se oye al unísono.
unitario	adj.	Propio de o relativo a la unidad.
unitarismo	m.	Sistema de gobierno que pone el acento en un gobierno nacional central, que subordina a las provincias o estados regionales, imponiendo leyes y gobernantes en ellos.
universal	adj.	Que pertenece o concierne al universo.
universales	m.	Conjunto de conceptos que se forman por abstracción y que generalizan características o realidades diferentes como una sola. Por ejemplo "árbol" como idea abstracta para todos los tipos de árbol y para todos los árboles individuales.
universalidad	f.	Cualidad de lo universal.
universalizable	adj.	Que se puede universalizar.
universalmente	adv.	De manera universal.
universidad	f.	Institución dedicada a impartir el grado superior de la enseñanza, así como a la investigación y divulgación.
universitario	adj.	Que pertenece o concierne a la universidad.
universo	m.	Totalidad de todas las cosas, se refiere usualmente al cosmos.
unión	f.	Acción y efecto de unir o unirse.
uno	adj.	La cantidad de una cosa solitaria (a saber, sin otros).
unos	adj.	Cantidad aproximada o imprecisa.
untada	f.	Acción o efecto de untar.
untar	tr.	Poner y extender en una superficie alguna sustancia pastosa, grasosa, viscosa o húmeda.
untarse	prnl.	Mancharse o ensuciarse la ropa accidentalmente.
ununbio	m.	Nombre provisional del Elemento químico de la tabla periódica cuyo símbolo es Uub y su número atómico es 112.
ununoctio	m.	El ununoctio es el nombre temporal del elemento sintético de la tabla periódica cuyo símbolo temporal es Uuo y su número atómico es 118.
ununpentio	m.	Nombre provisional del Elemento químico de la tabla periódica cuyo símbolo es Uup y su número atómico es 115.
ununquadio	m.	Nombre provisional del Elemento químico de la tabla periódica cuyo símbolo es Uuc y su número atómico es 114.
ununseptio	m.	Nombre provisional del Elemento químico de la tabla periódica cuyo símbolo es Uus y su número atómico es 117.
ununtrio	m.	Nombre provisional del elemento químico de la tabla periódica cuyo símbolo es Uut y su número atómico es 113.
unánime	adj.	Se dice un grupo de personas que comparten un mismo parecer, opinión, voluntad, sentimiento, etc.
unánimemente	adv.	De un modo unánime, por unanimidad (en que todos los miembros de un grupo convienen en un mismo parecer, están de acuerdo).
unígamo	adj.	El que no se casa más que una vez.
unímano	adj.	Que tiene una sola mano.
uníparo	adj.	Que pare solo un hijo a la vez.
unípede	adj.	Que tiene un único pie.
unísonamente	adv.	De manera unísona, al unísono.
unísono	adj.	Que suena similar o que tiene el mismo tono que otra cosa.
unívocamente	adv.	De un modo unívoco.
unívoco	adj.	Que tiene un solo significado.
uoh	interj.	Siendo espectador de una disputa, se usa para reforzar una diatriba que pone en ridículo a una o varias personas.
upa	interj.	Voz para esforzar a los niños a que se levanten.
